Lat,Lon
45.4785006155191,9.22579807270757
45.4785056407542,9.22581042700356
45.4785116151505,9.22582073791873
45.4785183877306,9.22583707839508
45.4785235657777,9.22584953566765
45.4785294084123,9.22586275049349
45.4785347391211,9.22587538750863
45.4785400350386,9.22588741023451
45.4785452569724,9.22590043066514
45.4785511936607,9.22591159870129
45.4785568555069,9.22592519666303
45.4785615181534,9.22593882901868
45.4785661750114,9.22595083640715
45.4785722699339,9.22596846648649
45.4785768892657,9.22598124142099
45.4785816628045,9.22599341561579
45.4785864807652,9.22600588427196
45.4785911522259,9.22601960624066
45.4785955740341,9.22603212449669
45.4785993755246,9.22604425642854
45.4786030426051,9.22605608074791
45.4786070557387,9.22607042704043
45.4786117703232,9.22608509601179
45.4786154211552,9.22610057960246
45.4786189193717,9.22611585786689
45.4786218870532,9.2261308653189
45.4786247559486,9.22614575722351
45.4786270395172,9.2261607747367
45.4786289911073,9.22617525353852
45.4786307726374,9.22618924545596
45.4786327072351,9.22620321239701
45.4786347040786,9.22621756343415
45.4786353500713,9.22623225452793
45.4786362307749,9.22624660109993
45.4786364421767,9.22626256994193
45.4786369425238,9.22627807932532
45.4786371085356,9.226294239909
45.4786373840791,9.22630963323911
45.4786369423465,9.22632360346738
45.4786364356778,9.22633854584546
45.4786352257551,9.22635407397144
45.4786346388079,9.22636864497618
45.4786327816134,9.22638376107327
45.4786323103326,9.22639901066826
45.4786314959682,9.22641478347851
45.478629892802,9.2264288897962
45.4786277499201,9.22644735700077
45.4786261024547,9.2264611048829
45.4786249851138,9.22647532829798
45.4786226074144,9.226489649022
45.4786216887284,9.22650355335994
45.4786191776328,9.22651705467611
45.4786170261736,9.22653076215
45.4786146504718,9.22654407208346
45.478612077328,9.22655708694269
45.4786096117899,9.2265703069498
45.4786033126616,9.22658760594628
45.4785994334905,9.22660105059123
45.4785959331001,9.22661412570177
45.4785913254968,9.22662723475671
45.4785866164683,9.22664155891434
45.4785813073602,9.22665437087069
45.4785765016012,9.22666754309873
45.4785707966449,9.22668025110429
45.4785656682653,9.22669270552226
45.4785600816409,9.2267047486651
45.4785550260293,9.22671681952482
45.4785493763184,9.22672890079455
45.4785427633618,9.22674104217275
45.478535383624,9.22674949555701
45.4785259777494,9.2267583886316
45.4785151351018,9.22676556143131
