Lat,Lon
45.4786325071961,9.2261951380351
45.4786304350401,9.22617790785288
45.4786271230857,9.22615948278951
45.4786244303044,9.22614201982002
45.4786207186992,9.22612541003299
45.4786171682756,9.22610922312333
45.4786134631596,9.22609388005801
45.478608889493,9.2260762304461
45.4786041438405,9.22605906635406
45.4785990551563,9.22604239989285
45.4785936788142,9.22602554036168
45.4785882111423,9.22600934580119
45.4785815041007,9.22599173885522
45.4785747349853,9.22597365825568
45.4785682595877,9.22595725496021
45.4785624586376,9.22594117423529
45.478555872565,9.22592611396408
45.478549485881,9.22591036357133
45.4785432071069,9.22589466479272
45.478536368466,9.22587987221469
45.4785305036117,9.22586423907104
45.478524284449,9.22585025504996
45.4785191066549,9.22583766982976
45.4785131448531,9.22582554209436
45.4785050233458,9.22580856928581
45.4784998168745,9.22579682841846
45.4784974419272,9.2257915858444
