Name,Code,Org_Latitude,Org_Longitude,Org_Altitude,Correct_Latitude,Correct_Longitude,Correct_Altitude,Latitude,Longitude,Altitude,AntennaHeight,Northing,Easting,Height,State,Satellite_Lock,Satellite_View,PDOP,HRMS,VRMS,Age,Date,Time,Base_ID,Base_Latitude,Base_Longitude,Base_Altitude,Base_Distance,CompensationMode,InclineAngle,AzimuthAngle,Correct_n,Correct_e,Correct_h
143,,045d28m40.3262280000s,009d13m36.6828900000s,162.904,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.3262280000s,009d13m36.6828900000s,160.828,2.076,5036062.779,517730.503,160.828,FIXED,30,32,0.960,0.014,0.017,0.0,2023-11-13,11:33:47,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,194.833,0,0.00000000,270.00000000,0.000,0.000,0.000
144,,045d28m40.2895860000s,009d13m36.6717120000s,162.918,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.2895860000s,009d13m36.6717120000s,160.842,2.076,5036061.647,517730.264,160.842,FIXED,29,32,1.010,0.014,0.017,0.0,2023-11-13,11:33:49,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,195.386,0,0.00000000,270.00000000,0.000,0.000,0.000
145,,045d28m40.2546420000s,009d13m36.6603360000s,162.908,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.2546420000s,009d13m36.6603360000s,160.832,2.076,5036060.568,517730.020,160.832,FIXED,30,32,0.900,0.014,0.017,0.0,2023-11-13,11:33:51,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,195.936,0,0.00000000,270.00000000,0.000,0.000,0.000
146,,045d28m40.2199980000s,009d13m36.6526680000s,162.904,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.2199980000s,009d13m36.6526680000s,160.828,2.076,5036059.499,517729.856,160.828,FIXED,29,32,0.900,0.014,0.017,0.0,2023-11-13,11:33:53,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,196.412,0,0.00000000,270.00000000,0.000,0.000,0.000
147,,045d28m40.1832300000s,009d13m36.6402540000s,162.970,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.1832300000s,009d13m36.6402540000s,160.894,2.076,5036058.363,517729.590,160.894,FIXED,28,31,0.890,0.014,0.017,0.0,2023-11-13,11:34:01,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,196.998,0,0.00000000,270.00000000,0.000,0.000,0.000
148,,045d28m40.1384340000s,009d13m36.6256260000s,162.972,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.1384340000s,009d13m36.6256260000s,160.896,2.076,5036056.980,517729.276,160.896,FIXED,28,31,0.930,0.014,0.017,0.0,2023-11-13,11:34:05,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,197.722,0,0.00000000,270.00000000,0.000,0.000,0.000
149,,045d28m40.1071320000s,009d13m36.6109440000s,162.950,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.1071320000s,009d13m36.6109440000s,160.874,2.076,5036056.013,517728.960,160.874,FIXED,29,33,0.930,0.014,0.017,0.0,2023-11-13,11:34:07,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,198.326,0,0.00000000,270.00000000,0.000,0.000,0.000
150,,045d28m40.0697100000s,009d13m36.5946240000s,162.934,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.0697100000s,009d13m36.5946240000s,160.858,2.076,5036054.857,517728.609,160.858,FIXED,30,33,0.910,0.014,0.017,0.0,2023-11-13,11:34:09,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,199.027,0,0.00000000,270.00000000,0.000,0.000,0.000
151,,045d28m40.0343460000s,009d13m36.5774340000s,162.922,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.0343460000s,009d13m36.5774340000s,160.846,2.076,5036053.765,517728.239,160.846,FIXED,28,34,0.930,0.014,0.017,0.0,2023-11-13,11:34:11,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,199.728,0,0.00000000,270.00000000,0.000,0.000,0.000
152,,045d28m39.9867060000s,009d13m36.5505720000s,162.938,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.9867060000s,009d13m36.5505720000s,160.862,2.076,5036052.293,517727.660,160.862,FIXED,30,33,0.930,0.014,0.017,0.0,2023-11-13,11:34:14,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,200.750,0,0.00000000,270.00000000,0.000,0.000,0.000
153,,045d28m39.9510600000s,009d13m36.5264040000s,162.915,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.9510600000s,009d13m36.5264040000s,160.839,2.076,5036051.191,517727.138,160.839,FIXED,30,33,0.910,0.014,0.017,0.0,2023-11-13,11:34:16,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,201.607,0,0.00000000,270.00000000,0.000,0.000,0.000
154,,045d28m39.9181980000s,009d13m36.5059800000s,162.900,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.9181980000s,009d13m36.5059800000s,160.824,2.076,5036050.176,517726.698,160.824,FIXED,30,33,0.890,0.014,0.017,0.0,2023-11-13,11:34:18,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,202.362,0,0.00000000,270.00000000,0.000,0.000,0.000
155,,045d28m39.8861700000s,009d13m36.4859700000s,162.907,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.8861700000s,009d13m36.4859700000s,160.831,2.076,5036049.186,517726.266,160.831,FIXED,29,33,0.900,0.014,0.017,0.0,2023-11-13,11:34:20,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,203.099,0,0.00000000,270.00000000,0.000,0.000,0.000
156,,045d28m39.8519700000s,009d13m36.4612860000s,162.892,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.8519700000s,009d13m36.4612860000s,160.816,2.076,5036048.130,517725.733,160.816,FIXED,29,33,0.900,0.014,0.017,0.0,2023-11-13,11:34:22,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,203.961,0,0.00000000,270.00000000,0.000,0.000,0.000
157,,045d28m39.8168940000s,009d13m36.4395960000s,162.893,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.8168940000s,009d13m36.4395960000s,160.817,2.076,5036047.046,517725.265,160.817,FIXED,29,33,0.880,0.014,0.017,0.0,2023-11-13,11:34:24,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,204.772,0,0.00000000,270.00000000,0.000,0.000,0.000
158,,045d28m39.7842720000s,009d13m36.4146240000s,162.874,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.7842720000s,009d13m36.4146240000s,160.798,2.076,5036046.038,517724.726,160.798,FIXED,30,33,0.880,0.014,0.017,0.0,2023-11-13,11:34:26,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,205.629,0,0.00000000,270.00000000,0.000,0.000,0.000
159,,045d28m39.7521360000s,009d13m36.3914340000s,162.866,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.7521360000s,009d13m36.3914340000s,160.790,2.076,5036045.044,517724.225,160.790,FIXED,29,33,0.960,0.014,0.017,0.0,2023-11-13,11:34:28,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,206.446,0,0.00000000,270.00000000,0.000,0.000,0.000
160,,045d28m39.7186380000s,009d13m36.3705900000s,162.876,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.7186380000s,009d13m36.3705900000s,160.800,2.076,5036044.009,517723.776,160.800,FIXED,28,33,0.960,0.014,0.017,0.0,2023-11-13,11:34:30,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,207.232,0,0.00000000,270.00000000,0.000,0.000,0.000
161,,045d28m39.6862020000s,009d13m36.3447060000s,162.856,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.6862020000s,009d13m36.3447060000s,160.780,2.076,5036043.007,517723.217,160.780,FIXED,29,33,0.960,0.014,0.017,0.0,2023-11-13,11:34:32,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,208.113,0,0.00000000,270.00000000,0.000,0.000,0.000
162,,045d28m39.6559920000s,009d13m36.3211860000s,162.858,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.6559920000s,009d13m36.3211860000s,160.782,2.076,5036042.073,517722.709,160.782,FIXED,28,32,0.940,0.014,0.017,0.0,2023-11-13,11:34:34,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,208.922,0,0.00000000,270.00000000,0.000,0.000,0.000
163,,045d28m39.6147720000s,009d13m36.2944140000s,162.851,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.6147720000s,009d13m36.2944140000s,160.775,2.076,5036040.799,517722.131,160.775,FIXED,28,33,0.960,0.014,0.017,0.0,2023-11-13,11:34:37,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,209.925,0,0.00000000,270.00000000,0.000,0.000,0.000
164,,045d28m39.5912100000s,009d13m36.2560200000s,162.847,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.5912100000s,009d13m36.2560200000s,160.771,2.076,5036040.070,517721.300,160.771,FIXED,30,33,0.870,0.014,0.017,0.0,2023-11-13,11:34:40,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,210.960,0,0.00000000,270.00000000,0.000,0.000,0.000
165,,045d28m39.5732520000s,009d13m36.2158560000s,162.822,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.5732520000s,009d13m36.2158560000s,160.746,2.076,5036039.513,517720.429,160.746,FIXED,29,33,0.920,0.014,0.017,0.0,2023-11-13,11:34:42,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,211.970,0,0.00000000,270.00000000,0.000,0.000,0.000
166,,045d28m39.5451960000s,009d13m36.1558860000s,162.819,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.5451960000s,009d13m36.1558860000s,160.743,2.076,5036038.644,517719.130,160.743,FIXED,30,32,0.890,0.014,0.017,0.0,2023-11-13,11:34:45,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,213.487,0,0.00000000,270.00000000,0.000,0.000,0.000
167,,045d28m39.5207220000s,009d13m36.1133880000s,162.801,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.5207220000s,009d13m36.1133880000s,160.725,2.076,5036037.886,517718.209,160.725,FIXED,29,32,0.920,0.014,0.017,0.0,2023-11-13,11:34:47,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,214.618,0,0.00000000,270.00000000,0.000,0.000,0.000
168,,045d28m39.5010300000s,009d13m36.0684960000s,162.769,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.5010300000s,009d13m36.0684960000s,160.693,2.076,5036037.275,517717.236,160.693,FIXED,28,32,0.890,0.014,0.017,0.0,2023-11-13,11:34:49,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,215.744,0,0.00000000,270.00000000,0.000,0.000,0.000
169,,045d28m39.4837020000s,009d13m36.0222720000s,162.764,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4837020000s,009d13m36.0222720000s,160.688,2.076,5036036.738,517716.234,160.688,FIXED,29,32,0.870,0.014,0.017,0.0,2023-11-13,11:34:51,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,216.866,0,0.00000000,270.00000000,0.000,0.000,0.000
170,,045d28m39.4673580000s,009d13m35.9818440000s,162.737,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4673580000s,009d13m35.9818440000s,160.661,2.076,5036036.231,517715.358,160.661,FIXED,28,32,0.890,0.014,0.017,0.0,2023-11-13,11:34:53,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,217.863,0,0.00000000,270.00000000,0.000,0.000,0.000
171,,045d28m39.4501440000s,009d13m35.9356920000s,162.728,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4501440000s,009d13m35.9356920000s,160.652,2.076,5036035.697,517714.357,160.652,FIXED,29,32,0.890,0.014,0.017,0.0,2023-11-13,11:34:55,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,218.983,0,0.00000000,270.00000000,0.000,0.000,0.000
172,,045d28m39.4364880000s,009d13m35.8921860000s,162.723,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4364880000s,009d13m35.8921860000s,160.647,2.076,5036035.273,517713.414,160.647,FIXED,29,32,0.890,0.014,0.017,0.0,2023-11-13,11:34:57,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,220.008,0,0.00000000,270.00000000,0.000,0.000,0.000
173,,045d28m39.4204320000s,009d13m35.8464900000s,162.711,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4204320000s,009d13m35.8464900000s,160.635,2.076,5036034.775,517712.423,160.635,FIXED,29,32,0.870,0.014,0.017,0.0,2023-11-13,11:34:59,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,221.105,0,0.00000000,270.00000000,0.000,0.000,0.000
174,,045d28m39.4085040000s,009d13m35.7990840000s,162.689,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4085040000s,009d13m35.7990840000s,160.613,2.076,5036034.404,517711.395,160.613,FIXED,29,32,0.890,0.014,0.017,0.0,2023-11-13,11:35:01,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,222.190,0,0.00000000,270.00000000,0.000,0.000,0.000
175,,045d28m39.3945660000s,009d13m35.7572460000s,162.679,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3945660000s,009d13m35.7572460000s,160.603,2.076,5036033.971,517710.488,160.603,FIXED,30,34,0.870,0.014,0.017,0.0,2023-11-13,11:35:03,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,223.186,0,0.00000000,270.00000000,0.000,0.000,0.000
176,,045d28m39.3823980000s,009d13m35.7070080000s,162.625,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3823980000s,009d13m35.7070080000s,160.549,2.076,5036033.592,517709.398,160.549,FIXED,30,33,0.890,0.014,0.017,0.0,2023-11-13,11:35:05,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,224.335,0,0.00000000,270.00000000,0.000,0.000,0.000
177,,045d28m39.3712200000s,009d13m35.6637300000s,162.615,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3712200000s,009d13m35.6637300000s,160.539,2.076,5036033.245,517708.460,160.539,FIXED,29,33,0.840,0.014,0.017,0.0,2023-11-13,11:35:07,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,225.327,0,0.00000000,270.00000000,0.000,0.000,0.000
178,,045d28m39.3586200000s,009d13m35.6197740000s,162.621,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3586200000s,009d13m35.6197740000s,160.545,2.076,5036032.853,517707.507,160.545,FIXED,29,33,0.890,0.014,0.017,0.0,2023-11-13,11:35:09,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,226.348,0,0.00000000,270.00000000,0.000,0.000,0.000
179,,045d28m39.3452280000s,009d13m35.5662960000s,162.608,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3452280000s,009d13m35.5662960000s,160.532,2.076,5036032.437,517706.347,160.532,FIXED,29,33,0.890,0.014,0.017,0.0,2023-11-13,11:35:11,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,227.570,0,0.00000000,270.00000000,0.000,0.000,0.000
180,,045d28m39.3338220000s,009d13m35.5216920000s,162.596,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3338220000s,009d13m35.5216920000s,160.520,2.076,5036032.082,517705.379,160.520,FIXED,30,33,0.870,0.014,0.017,0.0,2023-11-13,11:35:13,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,228.592,0,0.00000000,270.00000000,0.000,0.000,0.000
181,,045d28m39.3247080000s,009d13m35.4734520000s,162.588,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3247080000s,009d13m35.4734520000s,160.512,2.076,5036031.798,517704.333,160.512,FIXED,29,33,0.850,0.014,0.017,0.0,2023-11-13,11:35:15,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,229.660,0,0.00000000,270.00000000,0.000,0.000,0.000
182,,045d28m39.3179880000s,009d13m35.4251820000s,162.547,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3179880000s,009d13m35.4251820000s,160.471,2.076,5036031.587,517703.285,160.471,FIXED,30,34,0.890,0.014,0.017,0.0,2023-11-13,11:35:17,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,230.704,0,0.00000000,270.00000000,0.000,0.000,0.000
183,,045d28m39.3113220000s,009d13m35.3790480000s,162.535,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3113220000s,009d13m35.3790480000s,160.459,2.076,5036031.379,517702.284,160.459,FIXED,29,34,0.850,0.014,0.017,0.0,2023-11-13,11:35:19,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,231.702,0,0.00000000,270.00000000,0.000,0.000,0.000
184,,045d28m39.3072900000s,009d13m35.3325420000s,162.560,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3072900000s,009d13m35.3325420000s,160.484,2.076,5036031.252,517701.275,160.484,FIXED,30,34,0.890,0.014,0.017,0.0,2023-11-13,11:35:21,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,232.673,0,0.00000000,270.00000000,0.000,0.000,0.000
185,,045d28m39.3015540000s,009d13m35.2827420000s,162.511,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3015540000s,009d13m35.2827420000s,160.435,2.076,5036031.071,517700.194,160.435,FIXED,29,34,0.850,0.014,0.017,0.0,2023-11-13,11:35:23,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,233.738,0,0.00000000,270.00000000,0.000,0.000,0.000
186,,045d28m39.2965380000s,009d13m35.2331340000s,162.492,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2965380000s,009d13m35.2331340000s,160.416,2.076,5036030.914,517699.118,160.416,FIXED,29,34,0.850,0.014,0.017,0.0,2023-11-13,11:35:25,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,234.788,0,0.00000000,270.00000000,0.000,0.000,0.000
187,,045d28m39.2908380000s,009d13m35.1810720000s,162.475,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2908380000s,009d13m35.1810720000s,160.399,2.076,5036030.735,517697.988,160.399,FIXED,30,34,0.850,0.014,0.017,0.0,2023-11-13,11:35:27,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,235.895,0,0.00000000,270.00000000,0.000,0.000,0.000
188,,045d28m39.2873100000s,009d13m35.1343920000s,162.480,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2873100000s,009d13m35.1343920000s,160.404,2.076,5036030.623,517696.975,160.404,FIXED,31,34,0.830,0.014,0.017,0.0,2023-11-13,11:35:29,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,236.867,0,0.00000000,270.00000000,0.000,0.000,0.000
189,,045d28m39.2827800000s,009d13m35.0719860000s,162.456,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2827800000s,009d13m35.0719860000s,160.380,2.076,5036030.479,517695.620,160.380,FIXED,29,33,0.850,0.014,0.017,0.0,2023-11-13,11:35:32,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,238.169,0,0.00000000,270.00000000,0.000,0.000,0.000
190,,045d28m39.2804820000s,009d13m35.0242260000s,162.417,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2804820000s,009d13m35.0242260000s,160.341,2.076,5036030.405,517694.584,160.341,FIXED,31,33,0.830,0.014,0.017,0.0,2023-11-13,11:35:40,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,239.156,0,0.00000000,270.00000000,0.000,0.000,0.000
191,,045d28m39.2779320000s,009d13m34.9587720000s,162.413,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2779320000s,009d13m34.9587720000s,160.337,2.076,5036030.323,517693.163,160.337,FIXED,29,34,0.870,0.014,0.017,0.0,2023-11-13,11:35:44,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,240.495,0,0.00000000,270.00000000,0.000,0.000,0.000
192,,045d28m39.2771700000s,009d13m34.9049400000s,162.425,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2771700000s,009d13m34.9049400000s,160.349,2.076,5036030.296,517691.994,160.349,FIXED,29,34,0.850,0.014,0.017,0.0,2023-11-13,11:35:46,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,241.581,0,0.00000000,270.00000000,0.000,0.000,0.000
193,,045d28m39.2723040000s,009d13m34.8491160000s,162.417,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2723040000s,009d13m34.8491160000s,160.341,2.076,5036030.142,517690.783,160.341,FIXED,29,34,0.860,0.014,0.017,0.0,2023-11-13,11:35:48,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,242.755,0,0.00000000,270.00000000,0.000,0.000,0.000
194,,045d28m39.2713260000s,009d13m34.7858520000s,162.409,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2713260000s,009d13m34.7858520000s,160.333,2.076,5036030.108,517689.409,160.333,FIXED,30,34,0.850,0.014,0.017,0.0,2023-11-13,11:35:50,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,244.036,0,0.00000000,270.00000000,0.000,0.000,0.000
195,,045d28m39.2691660000s,009d13m34.7259300000s,162.418,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2691660000s,009d13m34.7259300000s,160.342,2.076,5036030.038,517688.109,160.342,FIXED,29,34,0.870,0.014,0.017,0.0,2023-11-13,11:35:52,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,245.262,0,0.00000000,270.00000000,0.000,0.000,0.000
196,,045d28m39.2698740000s,009d13m34.6656060000s,162.429,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2698740000s,009d13m34.6656060000s,160.353,2.076,5036030.056,517686.799,160.353,FIXED,30,34,0.890,0.014,0.017,0.0,2023-11-13,11:35:54,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,246.464,0,0.00000000,270.00000000,0.000,0.000,0.000
197,,045d28m39.2708700000s,009d13m34.6049820000s,162.387,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2708700000s,009d13m34.6049820000s,160.311,2.076,5036030.083,517685.483,160.311,FIXED,29,33,0.860,0.014,0.017,0.0,2023-11-13,11:35:56,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,247.678,0,0.00000000,270.00000000,0.000,0.000,0.000
198,,045d28m39.2717340000s,009d13m34.5445500000s,162.381,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2717340000s,009d13m34.5445500000s,160.305,2.076,5036030.106,517684.170,160.305,FIXED,30,33,0.850,0.014,0.017,0.0,2023-11-13,11:35:58,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,248.885,0,0.00000000,270.00000000,0.000,0.000,0.000
199,,045d28m39.2746200000s,009d13m34.4819700000s,162.371,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2746200000s,009d13m34.4819700000s,160.295,2.076,5036030.191,517682.812,160.295,FIXED,29,33,0.870,0.014,0.017,0.0,2023-11-13,11:36:00,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,250.115,0,0.00000000,270.00000000,0.000,0.000,0.000
200,,045d28m39.2795340000s,009d13m34.4213700000s,162.334,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2795340000s,009d13m34.4213700000s,160.258,2.076,5036030.339,517681.495,160.258,FIXED,30,33,0.860,0.014,0.017,0.0,2023-11-13,11:36:02,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,251.288,0,0.00000000,270.00000000,0.000,0.000,0.000
201,,045d28m39.2850600000s,009d13m34.3645440000s,162.316,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2850600000s,009d13m34.3645440000s,160.240,2.076,5036030.506,517680.261,160.240,FIXED,29,32,0.840,0.014,0.017,0.0,2023-11-13,11:36:04,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,252.378,0,0.00000000,270.00000000,0.000,0.000,0.000
202,,045d28m39.2934060000s,009d13m34.3076280000s,162.307,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2934060000s,009d13m34.3076280000s,160.231,2.076,5036030.760,517679.025,160.231,FIXED,30,32,0.860,0.014,0.017,0.0,2023-11-13,11:36:06,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,253.439,0,0.00000000,270.00000000,0.000,0.000,0.000
203,,045d28m39.2993580000s,009d13m34.2483720000s,162.286,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2993580000s,009d13m34.2483720000s,160.210,2.076,5036030.940,517677.738,160.210,FIXED,29,32,0.860,0.014,0.017,0.0,2023-11-13,11:36:08,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,254.577,0,0.00000000,270.00000000,0.000,0.000,0.000
204,,045d28m39.3046680000s,009d13m34.1851740000s,162.265,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3046680000s,009d13m34.1851740000s,160.189,2.076,5036031.100,517676.365,160.189,FIXED,29,32,0.860,0.014,0.017,0.0,2023-11-13,11:36:10,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,255.803,0,0.00000000,270.00000000,0.000,0.000,0.000
205,,045d28m39.3160260000s,009d13m34.1251740000s,162.257,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3160260000s,009d13m34.1251740000s,160.181,2.076,5036031.447,517675.062,160.181,FIXED,29,32,0.900,0.014,0.017,0.0,2023-11-13,11:36:12,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,256.900,0,0.00000000,270.00000000,0.000,0.000,0.000
206,,045d28m39.3266400000s,009d13m34.0664700000s,162.252,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3266400000s,009d13m34.0664700000s,160.176,2.076,5036031.771,517673.786,160.176,FIXED,29,32,0.900,0.014,0.017,0.0,2023-11-13,11:36:14,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,257.982,0,0.00000000,270.00000000,0.000,0.000,0.000
207,,045d28m39.3379920000s,009d13m34.0145280000s,162.242,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3379920000s,009d13m34.0145280000s,160.166,2.076,5036032.118,517672.658,160.166,FIXED,29,32,0.860,0.014,0.017,0.0,2023-11-13,11:36:16,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,258.921,0,0.00000000,270.00000000,0.000,0.000,0.000
208,,045d28m39.3526320000s,009d13m33.9627900000s,162.242,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3526320000s,009d13m33.9627900000s,160.166,2.076,5036032.567,517671.533,160.166,FIXED,29,33,0.890,0.014,0.017,0.0,2023-11-13,11:36:18,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,259.823,0,0.00000000,270.00000000,0.000,0.000,0.000
